SubPlot;idTree;Xfield;Yfield;Family;Genus;Species;CircCorr
1;101631;83,5000000000000;208,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;35,500000000000
1;101632;91,0000000000000;241,50000000000000;Violaceae;Rinorea;flavescens;32,500000000000
1;101635;123,5000000000000;187,50000000000000;Fabaceae;Inga;sarmentosa;43,000000000000
1;101636;104,5000000000000;130,50000000000000;Fabaceae;Eperua;falcata;48,000000000000
1;101637;20,5000000000000;135,00000000000000;Moraceae;Brosimum;utile;46,500000000000
1;101640;19,0000000000000;193,00000000000000;Euphorbiaceae;Conceveiba;guianensis;33,000000000000
1;101642;115,5000000000000;204,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;41,000000000000
1;101643;3,5000000000000;170,50000000000000;Clusiaceae;Symphonia;sp.1;53,000000000000
1;101644;13,0000000000000;188,50000000000000;Fabaceae;Dicorynia;guianensis;51,500000000000
1;101645;18,0000000000000;216,50000000000000;Malvaceae;Pachira;dolichocalyx;39,000000000000
1;101646;31,0000000000000;234,50000000000000;Peraceae;Pogonophora;schomburgkiana;42,500000000000
1;101647;100,5000000000000;168,50000000000000;Burseraceae;Protium;subserratum;77,000000000000
1;101648;72,5000000000000;164,00000000000000;Fabaceae;Zygia;tetragona;41,500000000000
1;101650;45,5000000000000;247,50000000000000;Violaceae;Amphirrhox;longifolia;37,500000000000
1;101651;95,0000000000000;230,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;33,500000000000
1;101652;123,0000000000000;218,50000000000000;Arecaceae;Oenocarpus;bataua var. bataua;62,000000000000
1;101654;117,0000000000000;200,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;38,000000000000
1;101655;120,0000000000000;175,00000000000000;Arecaceae;Oenocarpus;bataua var. bataua;59,500000000000
1;101657;9,0000000000000;148,00000000000000;Fabaceae;Dicorynia;guianensis;44,000000000000
1;101658;59,5000000000000;156,50000000000000;Clusiaceae;Tovomita;sp.5-CAY;34,000000000000
1;101659;8,5000000000000;161,00000000000000;Myristicaceae;Iryanthera;hostmannii;42,500000000000
1;101660;22,0000000000000;196,00000000000000;Arecaceae;Oenocarpus;bacaba;55,000000000000
1;101661;42,0000000000000;187,00000000000000;Apocynaceae;Aspidosperma;excelsum;38,000000000000
1;101663;121,5000000000000;239,50000000000000;Goupiaceae;Goupia;glabra;35,000000000000
1;101664;103,0000000000000;210,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;35,000000000000
1;101665;99,5000000000000;202,00000000000000;Burseraceae;Protium;stevensonii;44,000000000000
1;101667;115,5000000000000;163,00000000000000;Clusiaceae;Symphonia;sp.1;54,500000000000
1;101668;107,5000000000000;171,00000000000000;Peraceae;Pogonophora;schomburgkiana;35,500000000000
1;101670;121,0000000000000;133,00000000000000;Chrysobalanaceae;Parinari;parvifolia;53,000000000000
1;101671;113,0000000000000;128,50000000000000;Arecaceae;Oenocarpus;bataua var. bataua;60,500000000000
1;101672;26,5000000000000;130,00000000000000;Fabaceae;Eperua;grandiflora;51,500000000000
1;101673;29,5000000000000;216,00000000000000;Fabaceae;Recordoxylon;speciosum;43,500000000000
1;101675;52,5000000000000;158,00000000000000;Anacardiaceae;Thyrsodium;guianense;47,000000000000
1;101676;54,0000000000000;165,00000000000000;Malvaceae;Catostemma;fragrans;37,000000000000
1;101677;12,0000000000000;220,00000000000000;Malvaceae;Sterculia;pruriens;35,000000000000
1;101679;74,0000000000000;240,50000000000000;Clusiaceae;Tovomita;brevistaminea;37,000000000000
1;101680;103,5000000000000;220,00000000000000;Rubiaceae;Chimarrhis;turbinata;39,500000000000
1;101683;125,0000000000000;126,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;43,000000000000
1;101685;106,0000000000000;145,00000000000000;Lecythidaceae;Eschweilera;collina;37,500000000000
1;101686;10,5000000000000;134,00000000000000;Annonaceae;Oxandra;asbeckii;38,500000000000
1;101689;32,0000000000000;140,00000000000000;Fabaceae;Inga;loubryana;47,500000000000
1;101690;35,0000000000000;142,00000000000000;Humiriaceae;Sacoglottis;guianensis;44,000000000000
1;101691;34,0000000000000;150,50000000000000;Sapotaceae;Pradosia;cochlearia;45,000000000000
1;101692;32,0000000000000;153,50000000000000;Clusiaceae;Tovomita;caloneura;35,000000000000
1;101693;28,0000000000000;160,00000000000000;Lecythidaceae;Eschweilera;sagotiana;39,500000000000
1;101694;1,5000000000000;189,50000000000000;Fabaceae;Eperua;grandiflora;46,500000000000
1;101695;110,5000000000000;152,50000000000000;Clusiaceae;Symphonia;sp.1;54,500000000000
1;101696;123,5000000000000;172,50000000000000;Apocynaceae;Aspidosperma;cruentum;45,000000000000
1;101697;15,0000000000000;131,50000000000000;Lecythidaceae;Eschweilera;decolorans;35,500000000000
1;101698;46,5000000000000;127,00000000000000;Sapindaceae;Cupania;scrobiculata;41,000000000000
1;101699;59,0000000000000;166,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;36,500000000000
1;101700;49,5000000000000;180,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;35,000000000000
1;101701;57,0000000000000;189,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;34,500000000000
1;101702;37,5000000000000;190,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;32,000000000000
1;101703;57,5000000000000;208,00000000000000;Annonaceae;Oxandra;asbeckii;34,000000000000
1;101706;97,0000000000000;175,50000000000000;Annonaceae;Oxandra;asbeckii;34,000000000000
1;101707;76,5000000000000;169,00000000000000;Chrysobalanaceae;Licania;alba;42,500000000000
1;101708;73,0000000000000;162,50000000000000;Lecythidaceae;Lecythis;holcogyne;42,000000000000
1;101710;69,0000000000000;128,00000000000000;Chrysobalanaceae;Licania;laxiflora;45,000000000000
1;101711;32,0000000000000;239,50000000000000;Lecythidaceae;Eschweilera;sagotiana;34,000000000000
1;101712;6,5000000000000;216,00000000000000;Chrysobalanaceae;Gaulettia;parillo;32,000000000000
1;101713;7,0000000000000;195,00000000000000;Clusiaceae;Tovomita;brevistaminea;35,500000000000
1;101714;23,0000000000000;178,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;33,500000000000
1;101715;13,5000000000000;164,00000000000000;Meliaceae;Carapa;surinamensis;46,000000000000
1;101716;21,0000000000000;169,00000000000000;Peraceae;Pogonophora;schomburgkiana;37,000000000000
1;101717;17,5000000000000;162,50000000000000;Fabaceae;Vouacapoua;americana;36,500000000000
1;101719;28,0000000000000;134,00000000000000;Arecaceae;Oenocarpus;bacaba;54,500000000000
1;101720;32,5000000000000;125,50000000000000;Clusiaceae;Symphonia;sp.1;46,500000000000
1;101721;55,0000000000000;152,00000000000000;Lecythidaceae;Lecythis;poiteaui;37,000000000000
1;101722;46,5000000000000;172,50000000000000;Peraceae;Pogonophora;schomburgkiana;36,000000000000
1;101723;64,5000000000000;184,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;34,500000000000
1;101724;65,0000000000000;249,00000000000000;Burseraceae;Protium;opacum subsp. rabelianum;38,500000000000
1;101725;97,5000000000000;236,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;36,000000000000
1;101727;102,5000000000000;192,00000000000000;Phyllanthaceae;Amanoa;congesta;45,000000000000
1;101728;110,0000000000000;189,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;34,000000000000
1;101729;109,0000000000000;188,50000000000000;Clusiaceae;Garcinia;madruno;32,500000000000
1;101731;118,0000000000000;180,00000000000000;Moraceae;Brosimum;rubescens;41,000000000000
1;101732;117,5000000000000;171,00000000000000;Humiriaceae;Humiriastrum;subcrenatum;40,000000000000
1;101733;81,0000000000000;152,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;34,000000000000
1;101734;106,5000000000000;133,50000000000000;Anacardiaceae;Tapirira;obtusa;88,000000000000
1;101736;118,5000000000000;192,50000000000000;Lecythidaceae;Lecythis;zabucajo;42,000000000000
1;101737;113,5000000000000;210,00000000000000;Myrtaceae;Myrcia;decorticans;32,500000000000
1;101738;41,0000000000000;218,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;34,500000000000
1;101739;4,0000000000000;204,00000000000000;Apocynaceae;Aspidosperma;excelsum;43,000000000000
1;101740;61,0000000000000;143,00000000000000;Chrysobalanaceae;Licania;laxiflora;44,000000000000
1;101741;75,5000000000000;153,50000000000000;Peraceae;Pogonophora;schomburgkiana;45,500000000000
1;101742;74,5000000000000;222,00000000000000;Linaceae;Hebepetalum;humiriifolium;39,000000000000
1;173503;88,5000000000000;202,50000000000000;Peraceae;Chaetocarpus;schomburgkianus;36,000000000000
1;173504;58,0000000000000;129,00000000000000;Chrysobalanaceae;Licania;laxiflora;37,500000000000
1;173506;23,0000000000000;149,00000000000000;Arecaceae;Oenocarpus;bacaba;66,000000000000
1;178725;115,0000000000000;147,00000000000000;Anacardiaceae;Tapirira;obtusa;61,000000000000
1;178726;109,0000000000000;142,50000000000000;Chrysobalanaceae;Hirtella;bicornis var. bicornis;46,000000000000
1;178727;108,0000000000000;136,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;36,000000000000
1;178728;125,0000000000000;125,00000000000000;Melastomataceae;Henriettea;flavescens;36,000000000000
1;178730;54,0000000000000;130,50000000000000;Fabaceae;Dicorynia;guianensis;37,000000000000
1;178731;73,0000000000000;160,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;32,500000000000
1;178732;106,5000000000000;167,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;35,000000000000
1;178733;29,5000000000000;144,00000000000000;Bignoniaceae;Jacaranda;copaia subsp. copaia;55,000000000000
1;178735;1,0000000000000;132,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;34,000000000000
1;179841;118,5000000000000;195,50000000000000;Fabaceae;Tachigali;melinonii;58,500000000000
1;179842;118,5000000000000;183,00000000000000;Chrysobalanaceae;Licania;membranacea;35,000000000000
1;179843;93,5000000000000;172,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;33,500000000000
1;179844;106,0000000000000;160,50000000000000;Clusiaceae;Symphonia;sp.1;38,000000000000
1;179846;72,0000000000000;129,00000000000000;Clusiaceae;Moronobea;coccinea;40,500000000000
1;179847;70,0000000000000;138,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;32,500000000000
1;179848;76,5000000000000;142,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;34,000000000000
1;179849;58,5000000000000;194,00000000000000;Euphorbiaceae;Hevea;guianensis;35,000000000000
1;179851;19,5000000000000;218,00000000000000;Fabaceae;Eperua;grandiflora;45,000000000000
1;181285;102,0000000000000;207,00000000000000;Fabaceae;Eperua;grandiflora;41,000000000000
1;181286;83,5000000000000;198,00000000000000;Fabaceae;Eperua;grandiflora;35,000000000000
1;181287;106,5000000000000;198,00000000000000;Fabaceae;Dicorynia;guianensis;37,500000000000
1;181288;119,0000000000000;147,50000000000000;Arecaceae;Oenocarpus;bataua var. bataua;68,000000000000
1;181289;83,5000000000000;165,50000000000000;Lauraceae;Ocotea;subterminalis;36,500000000000
1;181290;64,0000000000000;191,00000000000000;Salicaceae;Casearia;decandra;39,000000000000
1;181291;73,5000000000000;212,50000000000000;Clusiaceae;Symphonia;sp.1;41,500000000000
1;181292;29,5000000000000;219,00000000000000;Melastomataceae;Miconia;acuminata;33,500000000000
1;181293;29,5000000000000;184,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;33,000000000000
1;181294;6,5000000000000;154,00000000000000;Fabaceae;Inga;stipularis;35,000000000000
1;181295;34,0000000000000;136,50000000000000;Melastomataceae;Miconia;acuminata;38,500000000000
1;184181;3,0000000000000;157,00000000000000;Fabaceae;Eperua;falcata;36,500000000000
1;184182;15,5000000000000;142,50000000000000;Annonaceae;Oxandra;asbeckii;33,000000000000
1;184183;39,0000000000000;140,50000000000000;Lecythidaceae;Lecythis;poiteaui;31,500000000000
1;184184;47,0000000000000;154,50000000000000;Fabaceae;Bocoa;prouacensis;35,000000000000
1;184185;50,0000000000000;128,50000000000000;Ochnaceae;Lacunaria;jenmanii subsp. jenmanii;35,000000000000
1;184186;65,5000000000000;139,00000000000000;Fabaceae;Dicorynia;guianensis;38,000000000000
1;184180;117,0000000000000;137,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;36,500000000000
1;190569;26,0000000000000;148,00000000000000;Arecaceae;Oenocarpus;bacaba;55,000000000000
1;190570;39,0000000000000;136,50000000000000;Arecaceae;Oenocarpus;bacaba;54,500000000000
1;190571;53,5000000000000;141,00000000000000;Chrysobalanaceae;Hymenopus;heteromorphus;35,000000000000
1;190573;57,0000000000000;157,50000000000000;Clusiaceae;Symphonia;sp.1;38,000000000000
1;190574;46,5000000000000;234,00000000000000;Chrysobalanaceae;Couepia;guianensis subsp. glandulosa;34,500000000000
1;190575;50,5000000000000;239,00000000000000;Fabaceae;Inga;Indet.;40,000000000000
1;190578;95,5000000000000;190,00000000000000;Annonaceae;Xylopia;nitida;38,500000000000
1;190579;122,5000000000000;132,50000000000000;Sapotaceae;Pouteria;guianensis;53,000000000000
1;203340;19,5000000000000;186,50000000000000;Ochnaceae;Quiina;obovata;34,000000000000
1;203341;5,5000000000000;177,00000000000000;Fabaceae;Dicorynia;guianensis;37,000000000000
1;203343;58,5000000000000;151,00000000000000;Clusiaceae;Tovomita;Indet.;34,000000000000
1;203344;116,0000000000000;136,30000305175781;Fabaceae;Inga;Indet.;41,000000000000
1;203345;113,0000000000000;151,50000000000000;Fabaceae;Inga;Indet.;34,500000000000
1;205742;123,5000000000000;173,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;32,000000000000
1;205743;98,0000000000000;169,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;33,000000000000
1;205744;108,5000000000000;184,50000000000000;Peraceae;Pogonophora;schomburgkiana;34,500000000000
1;205745;121,0000000000000;225,00000000000000;Clusiaceae;Symphonia;globulifera;37,000000000000
1;205746;124,5000000000000;211,50000000000000;Lecythidaceae;Eschweilera;sagotiana;35,000000000000
1;205747;113,0000000000000;246,00000000000000;Chrysobalanaceae;Licania;membranacea;37,500000000000
1;205748;53,0000000000000;240,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;32,500000000000
1;205749;72,0000000000000;226,00000000000000;Chrysobalanaceae;Licania;laxiflora;35,500000000000
1;205750;74,5000000000000;221,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;33,000000000000
1;205751;63,5000000000000;216,50000000000000;Olacaceae;Minquartia;guianensis;32,500000000000
1;205752;55,5000000000000;213,50000000000000;Malvaceae;Theobroma;guianense;36,000000000000
1;205753;89,0000000000000;197,00000000000000;Simaroubaceae;Homalolepis;cedron;32,000000000000
1;205754;54,5000000000000;183,00000000000000;Clusiaceae;Symphonia;sp.1;40,000000000000
1;226176;13,0000000000000;218,50000000000000;Lecythidaceae;Eschweilera;sagotiana;33,500000000000
1;226178;11,5000000000000;140,50000000000000;Chrysobalanaceae;Licania;alba;34,000000000000
1;226179;49,5000000000000;206,50000000000000;Lecythidaceae;Eschweilera;sagotiana;33,500000000000
1;226180;78,0000000000000;150,50000000000000;Rubiaceae;Posoqueria;latifolia;34,000000000000
1;226181;87,0000000000000;228,50000000000000;Fabaceae;Bocoa;prouacensis;33,000000000000
1;226182;120,5000000000000;144,50000000000000;Arecaceae;Oenocarpus;bataua var. bataua;58,000000000000
1;226933;10,5000000000000;194,50000000000000;Chrysobalanaceae;Licania;alba;33,500000000000
1;226934;13,0000000000000;158,50000000000000;Arecaceae;Oenocarpus;bacaba;55,000000000000
1;226935;60,0000000000000;196,50000000000000;Clusiaceae;Moronobea;coccinea;35,000000000000
1;226936;116,5000000000000;141,00000000000000;Arecaceae;Oenocarpus;bataua var. bataua;62,000000000000
1;226937;115,5000000000000;165,00000000000000;Burseraceae;Protium;opacum subsp. rabelianum;34,500000000000
1;226938;97,5000000000000;226,50000000000000;Chrysobalanaceae;Licania;alba;34,500000000000
1;236695;115,5000000000000;237,50000000000000;Chrysobalanaceae;Licania;alba;33,000000000000
1;236696;116,0000000000000;227,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;33,500000000000
1;236697;93,0000000000000;233,00000000000000;Lecythidaceae;Eschweilera;coriacea;34,500000000000
1;236698;104,5000000000000;198,50000000000000;Fabaceae;Bocoa;prouacensis;32,500000000000
1;236699;119,5000000000000;165,50000000000000;Anacardiaceae;Tapirira;guianensis;34,000000000000
1;236700;60,5000000000000;157,00000000000000;Sapotaceae;Pradosia;cochlearia;34,000000000000
1;236701;72,0000000000000;239,00000000000000;Peraceae;Pogonophora;schomburgkiana;33,000000000000
1;236702;57,0000000000000;145,50000000000000;Clusiaceae;Tovomita;sp.2-CAY;32,500000000000
1;236703;11,0000000000000;149,00000000000000;Fabaceae;Vouacapoua;americana;35,000000000000
1;240977;24,0000000000000;235,50000000000000;Chrysobalanaceae;Hirtella;bicornis var. bicornis;33,500000000000
1;240978;20,5000000000000;210,00000000000000;Lecythidaceae;Couratari;guianensis;33,000000000000
1;240979;83,5000000000000;240,50000000000000;Clusiaceae;Tovomita;sp.11-CAY;36,500000000000
1;249664;114,5000000000000;137,50000000000000;Burseraceae;Protium;opacum subsp. rabelianum;35,000000000000
1;249665;117,5000000000000;130,50000000000000;Chrysobalanaceae;Licania;micrantha;31,500000000000
1;249666;52,0000000000000;242,50000000000000;Lecythidaceae;Eschweilera;decolorans;31,500000000000
1;249667;51,5000000000000;231,00000000000000;Chrysobalanaceae;Licania;micrantha;34,000000000000
1;249668;5,5000000000000;187,50000000000000;Fabaceae;Tachigali;melinonii;35,000000000000
1;249669;2,5000000000000;169,50000000000000;Burseraceae;Protium;subserratum;35,000000000000
1;249670;2,5000000000000;173,50000000000000;Clusiaceae;Tovomita;Indet.;32,000000000000
1;249671;4,0000000000000;223,00000000000000;Fabaceae;Bocoa;prouacensis;33,000000000000
1;249672;6,0000000000000;242,50000000000000;Clusiaceae;Moronobea;coccinea;32,000000000000
1;249673;7,0000000000000;239,50000000000000;Euphorbiaceae;Sandwithia;guyanensis;31,500000000000
1;257766;116,0000000000000;179,50000000000000;Chrysobalanaceae;Licania;alba;33,000000000000
1;257767;107,0000000000000;132,00000000000000;Arecaceae;Oenocarpus;bataua var. bataua;50,000000000000
1;257768;84,5000000000000;130,00000000000000;Lecythidaceae;Lecythis;corrugata;33,000000000000
1;257769;70,0000000000000;160,50000000000000;Malvaceae;Catostemma;fragrans;33,000000000000
1;257770;21,0000000000000;154,50000000000000;Chrysobalanaceae;Licania;alba;34,000000000000
1;257771;10,5000000000000;154,00000000000000;Chrysobalanaceae;Licania;alba;33,000000000000
1;257772;7,0000000000000;146,00000000000000;Lecythidaceae;Eschweilera;sagotiana;32,000000000000
2;101751;126,5000000000000;148,50000000000000;Clusiaceae;Tovomita;obovata;71,000000000000
2;101752;129,0000000000000;148,00000000000000;Chrysobalanaceae;Licania;alba;74,000000000000
2;101755;127,5000000000000;152,50000000000000;Clusiaceae;Tovomita;umbellata;54,000000000000
2;101757;129,5000000000000;164,50000000000000;Myristicaceae;Iryanthera;hostmannii;82,000000000000
2;101758;129,0000000000000;166,00000000000000;Chrysobalanaceae;Parinariopsis;licaniiflora;149,000000000000
2;101760;127,0000000000000;171,00000000000000;Fabaceae;Eperua;falcata;167,500000000000
2;101761;127,0000000000000;171,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;40,500000000000
2;101762;128,5000000000000;174,00000000000000;Rubiaceae;Duroia;longiflora;79,000000000000
2;101763;127,0000000000000;177,00000000000000;Sapotaceae;Pouteria;fimbriata;50,000000000000
2;101764;130,0000000000000;181,00000000000000;Lauraceae;Sextonia;rubra;186,500000000000
2;101767;126,0000000000000;192,50000000000000;Lauraceae;Rhodostemonodaphne;grandis;74,500000000000
2;101768;130,5000000000000;194,50000000000000;Peraceae;Chaetocarpus;sp.1-CAY;87,500000000000
2;101769;129,0000000000000;195,00000000000000;Fabaceae;Eperua;falcata;136,000000000000
2;101770;129,0000000000000;196,00000000000000;Peraceae;Chaetocarpus;sp.1-CAY;77,500000000000
2;101774;129,5000000000000;232,50000000000000;Moraceae;Brosimum;rubescens;117,000000000000
2;101777;130,0000000000000;233,00000000000000;Meliaceae;Carapa;surinamensis;58,000000000000
2;101778;129,5000000000000;235,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;42,000000000000
2;101780;130,5000000000000;241,00000000000000;Chrysobalanaceae;Licania;alba;107,000000000000
2;101781;130,0000000000000;242,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;45,000000000000
2;101782;128,0000000000000;241,00000000000000;Lecythidaceae;Eschweilera;sagotiana;44,000000000000
2;101787;135,5000000000000;242,50000000000000;Euphorbiaceae;Hevea;guianensis;107,000000000000
2;101788;137,5000000000000;243,00000000000000;Fabaceae;Inga;melinonii;64,000000000000
2;101789;139,5000000000000;241,00000000000000;Myristicaceae;Iryanthera;sagotiana;69,000000000000
2;101790;140,0000000000000;239,00000000000000;Euphorbiaceae;Sandwithia;guyanensis;40,000000000000
2;101791;141,0000000000000;237,00000000000000;Malvaceae;Theobroma;guianense;45,500000000000
2;101792;132,5000000000000;239,00000000000000;Goupiaceae;Goupia;glabra;114,500000000000
2;101793;133,5000000000000;236,00000000000000;Goupiaceae;Goupia;glabra;181,500000000000
2;101794;137,0000000000000;231,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;60,000000000000
2;101795;136,0000000000000;230,00000000000000;Meliaceae;Carapa;surinamensis;82,500000000000
2;101797;138,0000000000000;227,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;67,000000000000
2;101798;135,5000000000000;225,50000000000000;Annonaceae;Guatteria;schomburgkiana;114,000000000000
2;101800;136,0000000000000;222,00000000000000;Malvaceae;Pachira;dolichocalyx;45,000000000000
2;101801;138,0000000000000;224,00000000000000;Sapindaceae;Melicoccus;pedicellaris;41,500000000000
2;101803;139,0000000000000;217,00000000000000;Sapotaceae;Pouteria;jariensis;111,500000000000
2;101804;140,0000000000000;212,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;48,000000000000
2;101805;133,0000000000000;216,50000000000000;Euphorbiaceae;Mabea;piriri;66,500000000000
2;101806;134,5000000000000;215,50000000000000;Cordiaceae;Cordia;sagotii;60,000000000000
2;101807;134,0000000000000;212,00000000000000;Rubiaceae;Posoqueria;latifolia;43,000000000000
2;101808;135,5000000000000;212,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;56,500000000000
2;101809;127,5000000000000;208,00000000000000;Arecaceae;Oenocarpus;bataua var. bataua;65,000000000000
2;101810;139,0000000000000;209,50000000000000;Rubiaceae;Duroia;longiflora;51,000000000000
2;101811;139,5000000000000;206,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;38,500000000000
2;101812;137,0000000000000;204,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;54,000000000000
2;101817;133,0000000000000;185,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;53,500000000000
2;101818;133,0000000000000;182,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;40,000000000000
2;101819;138,5000000000000;181,00000000000000;Fabaceae;Eperua;falcata;185,000000000000
2;101820;135,5000000000000;173,50000000000000;Bignoniaceae;Jacaranda;copaia subsp. copaia;57,500000000000
2;101821;140,0000000000000;166,00000000000000;Fabaceae;Recordoxylon;speciosum;49,500000000000
2;101822;134,5000000000000;167,00000000000000;Burseraceae;Protium;opacum subsp. rabelianum;68,000000000000
2;101823;135,0000000000000;166,00000000000000;Lauraceae;Aniba;taubertiana;47,000000000000
2;101824;134,0000000000000;164,50000000000000;Moraceae;Brosimum;utile;55,000000000000
2;101825;133,5000000000000;164,50000000000000;Rubiaceae;Amaioua;guianensis;38,000000000000
2;101826;134,5000000000000;163,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;45,000000000000
2;101827;133,5000000000000;161,50000000000000;Fabaceae;Eperua;falcata;138,000000000000
2;101828;136,5000000000000;159,50000000000000;Clusiaceae;Tovomita;umbellata;44,000000000000
2;101829;138,5000000000000;154,00000000000000;Chrysobalanaceae;Licania;alba;57,000000000000
2;101830;132,0000000000000;158,50000000000000;Clusiaceae;Tovomita;umbellata;61,500000000000
2;101831;134,0000000000000;156,00000000000000;Sapotaceae;Pouteria;bangii;61,500000000000
2;101832;132,5000000000000;155,00000000000000;Clusiaceae;Tovomita;umbellata;51,500000000000
2;101833;132,0000000000000;153,50000000000000;Sapotaceae;Micropholis;melinoniana;71,500000000000
2;101836;137,0000000000000;147,00000000000000;Sapotaceae;Pradosia;cochlearia;87,000000000000
2;101840;138,5000000000000;132,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;46,500000000000
2;101841;130,5000000000000;126,00000000000000;Fabaceae;Eperua;falcata;137,000000000000
2;101843;207,0000000000000;178,00000000000000;Fabaceae;Eperua;falcata;86,500000000000
2;101844;223,5000000000000;208,50000000000000;Fabaceae;Bocoa;prouacensis;45,500000000000
2;101845;142,0000000000000;128,50000000000000;Burseraceae;Protium;opacum subsp. rabelianum;80,000000000000
2;101846;144,0000000000000;130,00000000000000;Phyllanthaceae;Amanoa;guianensis;159,250000000000
2;101847;147,0000000000000;129,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;67,500000000000
2;101850;141,0000000000000;142,50000000000000;Clusiaceae;Tovomita;brevistaminea;37,500000000000
2;101851;142,5000000000000;146,50000000000000;Apocynaceae;Macoubea;guianensis;120,000000000000
2;101852;140,5000000000000;153,00000000000000;Combretaceae;Terminalia;grandis;119,750000000000
2;101861;145,0000000000000;170,00000000000000;Fabaceae;Eperua;falcata;113,000000000000
2;101862;142,5000000000000;173,00000000000000;Goupiaceae;Goupia;glabra;223,000000000000
2;101863;141,0000000000000;172,00000000000000;Annonaceae;Anaxagorea;dolichocarpa;40,500000000000
2;101864;141,5000000000000;177,00000000000000;Euphorbiaceae;Conceveiba;guianensis;61,000000000000
2;101869;144,5000000000000;187,50000000000000;Lecythidaceae;Eschweilera;sagotiana;69,000000000000
2;101870;149,0000000000000;179,50000000000000;Fabaceae;Abarema;jupunba var. jupunba;147,000000000000
2;101871;149,5000000000000;177,50000000000000;Fabaceae;Eperua;falcata;112,000000000000
2;101873;149,5000000000000;187,50000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;49,000000000000
2;101874;146,0000000000000;193,50000000000000;Annonaceae;Duguetia;calycina;43,000000000000
2;101875;142,0000000000000;195,00000000000000;Fabaceae;Vouacapoua;americana;198,000000000000
2;101877;141,5000000000000;199,00000000000000;Sapotaceae;Pradosia;cochlearia;69,000000000000
2;101882;149,5000000000000;198,00000000000000;Lecythidaceae;Couratari;multiflora;74,000000000000
2;101883;150,5000000000000;203,00000000000000;Euphorbiaceae;Hevea;guianensis;101,500000000000
2;101884;150,0000000000000;208,50000000000000;Fabaceae;Eperua;falcata;198,000000000000
2;101885;146,5000000000000;210,00000000000000;Euphorbiaceae;Mabea;piriri;65,375000000000
2;101886;147,0000000000000;210,00000000000000;Lecythidaceae;Lecythis;persistens subsp. aurantiaca;95,000000000000
2;101887;145,0000000000000;214,50000000000000;Humiriaceae;Vantanea;parviflora;97,500000000000
2;101888;144,5000000000000;213,50000000000000;Myristicaceae;Iryanthera;sagotiana;81,000000000000
2;101889;141,0000000000000;218,50000000000000;Lecythidaceae;Eschweilera;sagotiana;57,000000000000
2;101890;142,5000000000000;221,50000000000000;Malvaceae;Pachira;dolichocalyx;71,000000000000
2;101891;144,0000000000000;223,00000000000000;Lecythidaceae;Couratari;multiflora;141,500000000000
